likes,comments
127k,980
106k,772
99.4k,"4,409"
149k,"1,605"
84.3k,424
130k,665
147k,"1,276"
126k,"1,372"
138k,"1,403"
95.6k,696
58.4k,409
121k,"1,014"
58k,262
64.3k,219
56.3k,571
124k,617
142k,994
136k,986
124k,617
142k,994
136k,986
80.3k,"1,575"
162k,"1,821"
187k,"2,537"
157k,"1,180"
100k,508
132k,684
126k,641
133k,"1,199"
144k,"1,646"
81.5k,382
124k,751
137k,"1,233"
177k,"2,438"
76k,689
107k,511
154k,"1,961"
79.5k,655
56.1k,635
154k,"1,961"
79.5k,655
56.1k,635
160k,"1,763"
122k,647
106k,750
89.5k,"1,474"
82.8k,610
67.8k,208
135k,"1,394"
84.6k,730
124k,"2,927"
106k,626
96.1k,870
60.6k,256
43.4k,344
87.3k,648
155k,"1,544"
116k,768
68.6k,580
51.2k,371
116k,768
68.6k,580
51.2k,371
79.8k,791
72.7k,"1,157"
127k,783
55.1k,791
69.9k,742
72.2k,784
65.9k,442
93.7k,635
56k,399
74.7k,956
121k,"1,058"
156k,"2,224"
109k,"1,201"
67.8k,424
86.3k,602
144k,"1,808"
158k,"2,359"
141k,"3,998"
144k,"1,808"
158k,"2,359"
141k,"3,998"
132k,"2,368"
106k,980
121k,"1,132"
97.5k,"1,134"
87.4k,545
106k,"1,272"
79k,588
112k,"1,073"
68.6k,441
88.4k,979
117k,"1,098"
110k,778
86.1k,590
95.9k,901
145k,"1,613"
75.2k,834
88.3k,830
73.8k,512
100k,820
76k,"1,969"
98.6k,"1,713"
100k,820
76k,"1,969"
98.6k,"1,713"
78.6k,680
92.7k,617
151k,"1,665"
124k,"5,310"
109k,"1,023"
129k,"3,057"
113k,"1,323"
87.5k,818
112k,691
87.9k,"1,050"
82.9k,913
77.7k,755
111k,"1,253"
93.9k,669
72.7k,667
126k,"1,257"
80.8k,735
84k,753
126k,"1,257"
80.8k,735
84k,753
87.2k,"2,620"
132k,"2,229"
175k,"3,523"
127k,"1,455"
120k,"1,548"
114k,"1,347"
122k,"1,808"
66.3k,569
66k,467
120k,"1,596"
143k,"2,427"
116k,"1,480"
106k,"1,077"
87.9k,950
71.4k,"1,208"
146k,"2,729"
